SKU \ QTY,QTY,Cost,Date,Supplier,Invoice
PWSPS317,0.0,6.666631,2022-06-28,Autometro,
VARPS287,1.0,2.686631,2022-06-28,Autometro,
OEM5183946AF,0.0,60.436631,2022-06-28,Autometro,
STK68031593AA,0.0,5.066631,2022-06-28,Autometro,
OEMPC684,0.0,13.496631,2022-06-28,Autometro,
VARPC243,1.0,10.076631,2022-06-28,Autometro,
WLK5066882AA,0.0,8.846631,2022-06-28,Autometro,
GRTUS447,0.0,7.996631,2022-06-28,Autometro,
VAR5293163AA,2.0,3.206631,2022-06-28,Autometro,
BOS56044591AA,0.0,13.846631,2022-06-28,Autometro,
MOPLICENSLAMP1R,0.0,7.126631,2022-06-28,Autometro,
STK53133329,0.0,5.396631,2022-06-28,Autometro,
DOR4578029AC,0.0,26.146631,2022-06-28,Autometro,
MOPTPM298,0.0,7.376631,2022-06-28,Autometro,
GRTLX340,0.0,14.836631,2022-06-28,Autometro,
OEM76830,0.0,17.406631,2022-06-28,Autometro,
OEM5156106AF,0.0,89.426631,2022-06-28,Autometro,
UPRTPM105A,0.0,11.486631,2022-06-28,Autometro,
OEM4861962AC,1.0,18.046631,2022-06-28,Autometro,
WLKTH190RK,1.0,11.156631,2022-06-28,Autometro,
GRTAC543,0.0,6.926631,2022-06-28,Autometro,
OEM68269916AB,0.0,205.066631,2022-06-28,Autometro,
VAR68148342AA,0.0,20.506631,2022-06-28,Autometro,
ASH0285,0.0,2.116631,2022-06-28,Autometro,
OEM4666139AA,0.0,11.566631,2022-06-28,Autometro,
OEM4792867AB,0.0,6.516631,2022-06-28,Autometro,
OEM53030850,1.0,10.246631,2022-06-28,Autometro,
OEM68188865AA,0.0,43.876631,2022-06-28,Autometro,
VAR68188865AA,0.0,25.886631,2022-06-28,Autometro,
ENT53020678AC,1.0,35.816631,2022-06-28,Autometro,
VMO5066793AA,0.0,65.436631,2022-06-28,Autometro,
VMO5066978AB,0.0,19.086631,2022-06-28,Autometro,
VMO5069079AA,0.0,12.416631,2022-06-28,Autometro,
OEM5184296AH,0.0,8.236631,2022-06-28,Autometro,
VAR5184296AH,12.0,2.846631,2022-06-28,Autometro,
OEM53022263AF,0.0,158.576631,2022-06-28,Autometro,
GRTDR331,0.0,2.546631,2022-06-28,Autometro,
GRTDR475,0.0,8.876631,2022-06-28,Autometro,
UPRDR37,0.0,6.996631,2022-06-28,Autometro,
OEM3570,0.0,2.836631,2022-06-28,Autometro,
UPRSS72861,1.0,8.326631,2022-06-28,Autometro,
VMO5093890AA,0.0,99.906631,2022-06-28,Autometro,
DOR090172,1.0,2.576631,2022-06-28,Autometro,
ANO2949,0.0,21.156631,2022-06-28,Autometro,
ENT3168,0.0,15.926631,2022-06-28,Autometro,
ENT3170,1.0,24.096631,2022-06-28,Autometro,
OEM52129374AC,0.0,52.146631,2022-06-28,Autometro,
ENT3165,0.0,10.406631,2022-06-28,Autometro,
DEA3297,0.0,7.366631,2022-06-28,Autometro,
EGL3163,0.0,15.716631,2022-06-28,Autometro,
MAR52101278AB,0.0,5.146631,2022-06-28,Autometro,
VAR52101277AA,0.0,1.926631,2022-06-28,Autometro,
ASH30-00-007,0.0,4.316631,2022-06-28,Autometro,
ASHG8414,0.0,8.016631,2022-06-28,Autometro,
VMOPH8316,0.0,5.376631,2022-06-28,Autometro,
ASH20-00-001,0.0,2.536631,2022-06-28,Autometro,
ASH20-09-909,2.0,2.976631,2022-06-28,Autometro,
PEGCA7421,0.0,4.646631,2022-06-28,Autometro,
VAR5191890K,0.0,5.126631,2022-06-28,Autometro,
VAR5080482AB,0.0,5.156631,2022-06-28,Autometro,
VAR5140799AA,0.0,6.016631,2022-06-28,Autometro,
OEM4721225AE,0.0,107.176631,2022-06-28,Autometro,
UPR26208PT,1.0,12.186631,2022-06-28,Autometro,
VAR26202PT,2.0,5.856631,2022-06-28,Autometro,
VAR5066901AA,0.0,5.466631,2022-06-28,Autometro,
VMO5066901AA,0.0,11.696631,2022-06-28,Autometro,
CRO710480,0.0,8.286631,2022-06-28,Autometro,
PRE3459,0.0,2.276631,2022-06-28,Autometro,
VARTURBOSET3,0.0,11.406631,2022-06-28,Autometro,
NAT710598,0.0,10.986631,2022-06-28,Autometro,
OEM4891898AB,0.0,43.606631,2022-06-28,Autometro,
OEM53013672AE,0.0,95.016631,2022-06-28,Autometro,
VAR4861689AC,3.0,19.446631,2022-06-28,Autometro,
VAR4861690AD,3.0,19.446631,2022-06-28,Autometro,
VAR4891464AC,1.0,13.016631,2022-06-28,Autometro,
VAR55056639AE-S,0.0,16.296631,2022-06-28,Autometro,
VAR55111213AA-S,0.0,21.336631,2022-06-28,Autometro,
ASH513234,2.0,53.056631,2022-06-28,Autometro,
EBI513198,2.0,24.156631,2022-06-28,Autometro,
ENT512301,0.0,26.666631,2022-06-28,Autometro,
ENT513273,0.0,28.656631,2022-06-28,Autometro,
TIM515151,0.0,55.856631,2022-06-28,Autometro,
TPO512302,1.0,20.976631,2022-06-28,Autometro,
DEA905972,0.0,6.986631,2022-06-28,Autometro,
MARLIFTKIT2,0.0,8.766631,2022-06-28,Autometro,
MARLIFTKIT2-5P,0.0,8.566631,2022-06-28,Autometro,
PNZ0W40,0.0,6.216631,2022-06-28,Autometro,
ENE5W304L,0.0,18.826631,2022-06-28,Autometro,
VAR75W140,0.0,6.426631,2022-06-28,Autometro,
OEM80W90,2.0,9.256631,2022-06-28,Autometro,
VAR80W90SPEC,2.0,4.016631,2022-06-28,Autometro,
OEM68218925AB,0.0,14.476631,2022-06-28,Autometro,
MTRADDIT,0.0,5.836631,2022-06-28,Autometro,
OEM4318060AD,0.0,8.016631,2022-06-28,Autometro,
OEM68218064AA,0.0,9.396631,2022-06-28,Autometro,
ACD12345982,0.0,9.166631,2022-06-28,Autometro,
ASHBC95533,1.0,7.616631,2022-06-28,Autometro,
MAR52128510AG,0.0,10.256631,2022-06-28,Autometro,
MAR52128511AF,0.0,10.256631,2022-06-28,Autometro,
OEM68024890AC,1.0,14.526631,2022-06-28,Autometro,
ASH71577,0.0,14.416631,2022-06-28,Autometro,
GABG58620,0.0,112.306631,2022-06-28,Autometro,
OEM32290,0.0,14.966631,2022-06-28,Autometro,
OEM68072162AC,2.0,40.886631,2022-06-28,Autometro,
OEM72367,0.0,37.316631,2022-06-28,Autometro,
OEM72368,1.0,38.436631,2022-06-28,Autometro,
STK32290,0.0,9.606631,2022-06-28,Autometro,
ENT52004295,0.0,2.176631,2022-06-28,Autometro,
STK4743044AA,1.0,3.286631,2022-06-28,Autometro,
DEA68239130AA,0.0,5.226631,2022-06-28,Autometro,
DEA68239131AA,1.0,5.226631,2022-06-28,Autometro,
DEA905910,3.0,9.096631,2022-06-28,Autometro,
STK4894554AC,0.0,4.226631,2022-06-28,Autometro,
STK55360915AA,0.0,3.526631,2022-06-28,Autometro,
UPRSG130092,2.0,6.316631,2022-06-28,Autometro,
UPR425270,0.0,33.866631,2022-06-28,Autometro,
DOR603934,0.0,20.756631,2022-06-28,Autometro,
DOR924-070,1.0,10.606631,2022-06-28,Autometro,
MAR52088256,0.0,1.966631,2022-06-28,Autometro,
VAR4684756AB,0.0,5.326631,2022-06-28,Autometro,
VAR52002393,0.0,9.006631,2022-06-28,Autometro,
AYDK750798,0.0,4.636631,2022-06-28,Autometro,
AYDK80262,2.0,3.986631,2022-06-28,Autometro,
AYDK80263,2.0,3.766631,2022-06-28,Autometro,
VARE36HD,0.0,7.476631,2022-06-28,Autometro,
FEBK200171,0.0,2.276631,2022-06-28,Autometro,
STDK3171,2.0,3.636631,2022-06-28,Autometro,
UPRK80279,0.0,4.686631,2022-06-28,Autometro,
AYDES3472,0.0,5.926631,2022-06-28,Autometro,
AYDES3473,0.0,5.926631,2022-06-28,Autometro,
AYDES3475,0.0,5.496631,2022-06-28,Autometro,
AYDES3537,0.0,3.416631,2022-06-28,Autometro,
AYDES800403,0.0,5.006631,2022-06-28,Autometro,
AYDMS25642,0.0,4.726631,2022-06-28,Autometro,
AYDMS25643,0.0,4.726631,2022-06-28,Autometro,
UPRES3585,1.0,6.766631,2022-06-28,Autometro,
AYDES80646,0.0,4.276631,2022-06-28,Autometro,
AYDEV80645,0.0,3.556631,2022-06-28,Autometro,
OEM68302461AA,0.0,31.526631,2022-06-28,Autometro,
BGATBK465,0.0,33.766631,2022-06-28,Autometro,
OEM68286227AA,0.0,20.116631,2022-06-28,Autometro,
VAR52104468PAJ,0.0,200.966631,2022-06-28,Autometro,
ENTFT1214SET,0.0,65.276631,2022-06-28,Autometro,
VARSP5139B34,0.0,12.076631,2022-06-28,Autometro,
VARSPBAA34,0.0,10.536631,2022-06-28,Autometro,
VARSP5127B30,0.0,10.086631,2022-06-28,Autometro,
VARSP5139B25,2.0,8.156631,2022-06-28,Autometro,
VARK8685,1.0,10.22554,2022-09-09,Autometro,
AYDK3134-85SET,0.0,5.78554,2022-09-09,Autometro,
UPRK8749,0.0,5.74554,2022-09-09,Autometro,
STKK3199,2.0,5.70554,2022-09-09,Autometro,
UPRK5289,1.0,5.23554,2022-09-09,Autometro,
ASHK80996,0.0,4.62554,2022-09-09,Autometro,
UPRK6117,3.0,4.21554,2022-09-09,Autometro,
OEMK060825,0.0,14.35554,2022-09-09,Autometro,
DAYK061130,0.0,10.15554,2022-09-09,Autometro,
MAR4796016,0.0,14.09554,2022-09-09,Autometro,
DEX4861633AA,2.0,6.21554,2022-09-09,Autometro,
ASH5072440AB,0.0,26.80554,2022-09-09,Autometro,
STK5080243AA,0.0,13.94554,2022-09-09,Autometro,
OEM10838,2.0,17.98554,2022-09-09,Autometro,
MOP6AN69LXHAA,0.0,8.67554,2022-09-09,Autometro,
VARCH1310142,1.0,28.44554,2022-09-09,Autometro,
OEM68247126AA,1.0,16.40554,2022-09-09,Autometro,
ENT55363286AC,1.0,27.94554,2022-09-09,Autometro,
UPR741644,0.0,18.81554,2022-09-09,Autometro,
VAR53013935AB,0.0,1.18554,2022-09-09,Autometro,
VARBH382321,1.0,15.37554,2022-09-09,Autometro,
CARH5066,3.0,6.50554,2022-09-09,Autometro,
BBP14178,11.0,4.99554,2022-09-09,Autometro,
SKV68029848AA,1.0,32.03554,2022-09-09,Autometro,
ENTFRC10185,0.0,24.16554,2022-09-09,Autometro,
OEM52005476,0.0,30.16554,2022-09-09,Autometro,
OEM52005477,0.0,21.44554,2022-09-09,Autometro,
NET145521,0.0,31.60554,2022-09-09,Autometro,
NET5578,0.0,31.16554,2022-09-09,Autometro,
NET53023,0.0,25.20554,2022-09-09,Autometro,
STK53027,0.0,15.16554,2022-09-09,Autometro,
RAW53006,0.0,13.95554,2022-09-09,Autometro,
NEK55097,0.0,24.59554,2022-09-09,Autometro,
STKB538,0.0,10.34554,2022-09-09,Autometro,
STKD981,0.0,7.23554,2022-09-09,Autometro,
STKD1326,3.0,8.81554,2022-09-09,Autometro,
NEKSCD1120,0.0,8.20554,2022-09-09,Autometro,
STKD1120,0.0,8.06554,2022-09-09,Autometro,
STKD1087,1.0,7.71554,2022-09-09,Autometro,
NEKSMD1057,2.0,7.43554,2022-09-09,Autometro,
NEKSMD1119,0.0,7.43554,2022-09-09,Autometro,
NEKSMD477,1.0,7.43554,2022-09-09,Autometro,
NEKSMD967,1.0,7.43554,2022-09-09,Autometro,
VARD1274,0.0,6.03554,2022-09-09,Autometro,
ULTD1194H,0.0,32.70554,2022-09-09,Autometro,
VARSB364,0.0,4.21554,2022-09-09,Autometro,
VAR5006089AA,0.0,2.32554,2022-09-09,Autometro,
ENTK200157,0.0,3.25554,2022-09-09,Autometro,
AYD52114354AA-B,0.0,7.83554,2022-09-09,Autometro,
VAR52089516AB,3.0,2.41554,2022-09-09,Autometro,
ENTK201404,1.0,5.34554,2022-09-09,Autometro,
AYDK3167A,1.0,4.28554,2022-09-09,Autometro,
MARB1019,8.0,4.21554,2022-09-09,Autometro,
AYDK201551,3.0,2.06554,2022-09-09,Autometro,
VAR5273431AB,0.0,24.56554,2022-09-09,Autometro,
OEM4641921AD,1.0,145.72554,2022-09-09,Autometro,
AYDK620665,0.0,6.80554,2022-09-09,Autometro,
ENT5272714AD,0.0,33.40554,2022-09-09,Autometro,
AYDK7424,4.0,23.78554,2022-09-09,Autometro,
VAR4782561AE,0.0,19.07554,2022-09-09,Autometro,
AYDK620177,5.0,14.07554,2022-09-09,Autometro,
ENT5105270AA,0.0,10.65554,2022-09-09,Autometro,
UPR5105270BAA,0.0,7.17554,2022-09-09,Autometro,
AYD5085417AD,1.0,4.82554,2022-09-09,Autometro,
AYD4877838AE,0.0,48.87554,2022-09-09,Autometro,
AYD4877839AE,0.0,48.87554,2022-09-09,Autometro,
ENT52088422AB,1.0,36.27554,2022-09-09,Autometro,
ENT5085415AF,0.0,9.84554,2022-09-09,Autometro,
GAT31518,0.0,7.60554,2022-09-09,Autometro,
MAR4884571BAB,0.0,19.94554,2022-09-09,Autometro,
ENT53006192,1.0,7.75554,2022-09-09,Autometro,
MAR5184651AF,0.0,6.06554,2022-09-09,Autometro,
TERAW5104,1.0,52.68554,2022-09-09,Autometro,
TERAW7168,2.0,44.97554,2022-09-09,Autometro,
TER5086581AA,2.0,22.17554,2022-09-09,Autometro,
ASHPA1056,0.0,19.61554,2022-09-09,Autometro,
ENTAW6038,1.0,11.05554,2022-09-09,Autometro,
TERAW5097,2.0,13.48554,2022-09-09,Autometro,
BGAAW7126,0.0,9.07554,2022-09-09,Autometro,
VARNY60,0.0,26.08554,2022-09-09,Autometro,
VARNY61R,0.0,23.93554,2022-09-09,Autometro,
VARBY60,0.0,14.20554,2022-09-09,Autometro,
TPO513058,0.0,4.52554,2022-09-09,Autometro,
ACD45U0504,1.0,6.69554,2022-09-09,Autometro,
VAR9446,0.0,4.15554,2022-09-09,Autometro,
ENT521235,0.0,16.90554,2022-09-09,Autometro,
ENT5274911AC,1.0,10.99554,2022-09-09,Autometro,
VAR41138,20.0,1.34554,2022-09-09,Autometro,
VARNY61L,0.0,23.93554,2022-09-09,Autometro,
STKSPK301,0.0,10.12554,2022-09-09,Autometro,
STKALS1134,2.0,9.90554,2022-09-09,Autometro,
ENTALS2248,1.0,9.50554,2022-09-09,Autometro,
STKALS252,0.0,8.83554,2022-09-09,Autometro,
RDXALS2113,1.0,8.33554,2022-09-09,Autometro,
STKALS55,0.0,7.93554,2022-09-09,Autometro,
ENTALS784,1.0,6.26554,2022-09-09,Autometro,
STKALS1932,2.0,4.95554,2022-09-09,Autometro,
GRTRU352,2.0,8.27554,2022-09-09,Autometro,
UPRRU352,1.0,8.32554,2022-09-09,Autometro,
ENTRU353,1.0,4.84554,2022-09-09,Autometro,
OEM5078930AA,1.0,9.20554,2022-09-09,Autometro,
GRTSLS237,0.0,8.20554,2022-09-09,Autometro,
ENT3057NA,2.0,5.53554,2022-09-09,Autometro,
UPRTS253,0.0,2.88554,2022-09-09,Autometro,
VARTS633,0.0,2.56554,2022-09-09,Autometro,
GRTPS284,0.0,11.30554,2022-09-09,Autometro,
PWSPS317,0.0,6.42554,2022-09-09,Autometro,
STK5033320AA,0.0,11.78554,2022-09-09,Autometro,
OEM5183952AF,1.0,86.86554,2022-09-09,Autometro,
ENTCBS1160,1.0,9.56554,2022-09-09,Autometro,
STK68031593AA,0.0,4.37554,2022-09-09,Autometro,
ENTPC176,1.0,7.33554,2022-09-09,Autometro,
DEN55037467AAC,2.0,10.86554,2022-09-09,Autometro,
GRTUS447,3.0,7.75554,2022-09-09,Autometro,
RDX68013182AC,0.0,49.73554,2022-09-09,Autometro,
GRTDS213,0.0,5.68554,2022-09-09,Autometro,
BOS56044591AA,0.0,13.60554,2022-09-09,Autometro,
VAR56044591AA,0.0,9.16554,2022-09-09,Autometro,
RDX5HX08SZ0AB,0.0,5.15554,2022-09-09,Autometro,
OEM5175673AB,0.0,2.84554,2022-09-09,Autometro,
UPRPC748,1.0,7.88554,2022-09-09,Autometro,
OEM5179593AA,0.0,7.88554,2022-09-09,Autometro,
GRTLX340,0.0,17.83554,2022-09-09,Autometro,
ENTSG739,1.0,13.83554,2022-09-09,Autometro,
OEM5156106AF,1.0,90.31554,2022-09-09,Autometro,
VMO4883395AA,0.0,4.48554,2022-09-09,Autometro,
GRTAC75,0.0,5.86554,2022-09-09,Autometro,
GRTAC543,0.0,7.23554,2022-09-09,Autometro,
GRTAC176,0.0,5.96554,2022-09-09,Autometro,
VMO4720662,1.0,47.48554,2022-09-09,Autometro,
UPREGV1149,0.0,31.94554,2022-09-09,Autometro,
VAR68148342AA,0.0,20.26554,2022-09-09,Autometro,
GAT31118,1.0,9.98554,2022-09-09,Autometro,
VMO5093890AA,1.0,101.48554,2022-09-09,Autometro,
MOP53010494AD,1.0,12.17554,2022-09-09,Autometro,
OEM68188865AA,0.0,44.49554,2022-09-09,Autometro,
VAR68188865AA,0.0,25.64554,2022-09-09,Autometro,
OEM53030850,1.0,10.00554,2022-09-09,Autometro,
VMO5066793AA,0.0,65.19554,2022-09-09,Autometro,
ENT19300488,0.0,36.20554,2022-09-09,Autometro,
VMO5069077AA,0.0,17.73554,2022-09-09,Autometro,
VMO5069079AA,0.0,12.17554,2022-09-09,Autometro,
VAR5184296AH,24.0,2.60554,2022-09-09,Autometro,
VMO68244165AA,0.0,94.97554,2022-09-09,Autometro,
GRTFD308,2.0,1.55554,2022-09-09,Autometro,
OEM0446,0.0,2.63554,2022-09-09,Autometro,
OEMSP149212AC,0.0,9.04554,2022-09-09,Autometro,
ANO3186,1.0,28.46554,2022-09-09,Autometro,
OEMA5420,0.0,25.80554,2022-09-09,Autometro,
EGL3168,2.0,17.08554,2022-09-09,Autometro,
ANO2949,2.0,24.50554,2022-09-09,Autometro,
VAR52080262AA,0.0,22.26554,2022-09-09,Autometro,
ANO2928,0.0,17.98554,2022-09-09,Autometro,
DEA2793I,2.0,2.99554,2022-09-09,Autometro,
FEB3165,1.0,12.41554,2022-09-09,Autometro,
MAR52101278AB,0.0,5.39554,2022-09-09,Autometro,
STK30-00-007,0.0,4.26554,2022-09-09,Autometro,
OEMPH2,1.0,5.43554,2022-09-09,Autometro,
WIX51069,0.0,3.74554,2022-09-09,Autometro,
VAR10-ECO067,0.0,4.06554,2022-09-09,Autometro,
WIXCA11958,0.0,7.85554,2022-09-09,Autometro,
WINCA9402,1.0,2.55554,2022-09-09,Autometro,
ASHFT1222,1.0,9.34554,2022-09-09,Autometro,
VAR5191890K,0.0,4.88554,2022-09-09,Autometro,
VAR68225344AA,1.0,30.30554,2022-09-09,Autometro,
WINCF10370,0.0,3.06554,2022-09-09,Autometro,
VAR5080460AA,0.0,2.71554,2022-09-09,Autometro,
VAR5175807AA,0.0,36.29554,2022-09-09,Autometro,
VAR5140799AA,4.0,5.77554,2022-09-09,Autometro,
VAR5080482AB,0.0,4.91554,2022-09-09,Autometro,
VAR52090131AD,0.0,25.23554,2022-09-09,Autometro,
PRE710496,1.0,9.46554,2022-09-09,Autometro,
BGACK1577,1.0,23.92554,2022-09-09,Autometro,
VAR51793,0.0,45.26554,2022-09-09,Autometro,
BGA5014983AA,1.0,19.62554,2022-09-09,Autometro,
VAR26209PT,1.0,5.61554,2022-09-09,Autometro,
VMO68142873AA,1.0,29.95554,2022-09-09,Autometro,
VARMS94666,1.0,3.07554,2022-09-09,Autometro,
OEM5140320AA,0.0,8.40554,2022-09-09,Autometro,
AEX8835S,1.0,1.23554,2022-09-09,Autometro,
VAR5080301AA,0.0,0.88554,2022-09-09,Autometro,
FEL35651,2.0,6.28554,2022-09-09,Autometro,
VARJTC11016,1.0,6.42554,2022-09-09,Autometro,
VMO68031571AA,1.0,0.96554,2022-09-09,Autometro,
VARTURBOSET3,1.0,11.16554,2022-09-09,Autometro,
OEM53013672AE,0.0,98.87554,2022-09-09,Autometro,
VAR55056639AE-S,0.0,21.09554,2022-09-09,Autometro,
UPR22626,3.0,9.01554,2022-09-09,Autometro,
VAR515024,1.0,37.17554,2022-09-09,Autometro,
ASH513234,4.0,41.99554,2022-09-09,Autometro,
ENT513177,1.0,35.57554,2022-09-09,Autometro,
EBI515072,0.0,27.50554,2022-09-09,Autometro,
ENT513121,1.0,23.04554,2022-09-09,Autometro,
TPOHA590344,1.0,21.52554,2022-09-09,Autometro,
EBI513263,0.0,21.08554,2022-09-09,Autometro,
TPO512223,1.0,20.74554,2022-09-09,Autometro,
EBI513224,0.0,13.36554,2022-09-09,Autometro,
EBI513272,3.0,32.00554,2022-09-09,Autometro,
STK512333,2.0,25.34554,2022-09-09,Autometro,
VARXJRLIFT,1.0,59.30554,2022-09-09,Autometro,
VARLIFTKIT3-45,0.0,20.19554,2022-09-09,Autometro,
VARLIFTKITJK,0.0,123.82554,2022-09-09,Autometro,
OEM5W20,0.0,4.74554,2022-09-09,Autometro,
ENE5W304L,0.0,18.58554,2022-09-09,Autometro,
OEM75W140,0.0,8.58554,2022-09-09,Autometro,
VAR75W140,0.0,6.30554,2022-09-09,Autometro,
VAR80W90SPEC,2.0,4.39554,2022-09-09,Autometro,
MTRADDIT,0.0,5.83554,2022-09-09,Autometro,
MTRMERCONULV,1.0,6.51554,2022-09-09,Autometro,
BBPH7002,1.0,8.94554,2022-09-09,Autometro,
STKB777,0.0,6.03554,2022-09-09,Autometro,
OEM4877016AB,0.0,20.05554,2022-09-09,Autometro,
OEM68024890AC,1.0,14.05554,2022-09-09,Autometro,
CROBC95522,1.0,12.60554,2022-09-09,Autometro,
OEM4877012AC,0.0,12.48554,2022-09-09,Autometro,
RDXBC95101,0.0,6.13554,2022-09-09,Autometro,
VAR4721420AC,0.0,3.68554,2022-09-09,Autometro,
ASH71572,0.0,27.94554,2022-09-09,Autometro,
SES71964,2.0,22.46554,2022-09-09,Autometro,
STK71577,0.0,15.89554,2022-09-09,Autometro,
STK37203,0.0,14.56554,2022-09-09,Autometro,
VARG63847,0.0,12.10554,2022-09-09,Autometro,
RNC52088251AB,0.0,29.02554,2022-09-09,Autometro,
ENT52004295,0.0,1.93554,2022-09-09,Autometro,
ENT905910,1.0,13.79554,2022-09-09,Autometro,
MON906959,1.0,13.61554,2022-09-09,Autometro,
DEA906960,5.0,10.47554,2022-09-09,Autometro,
DEA905911,0.0,8.13554,2022-09-09,Autometro,
STK907994,0.0,8.13554,2022-09-09,Autometro,
VAREM973,0.0,4.27554,2022-09-09,Autometro,
VARSG214021,4.0,10.31554,2022-09-09,Autometro,
STK4894554AC,2.0,4.44554,2022-09-09,Autometro,
ENT20-1039,1.0,90.98554,2022-09-09,Autometro,
VARK150270,0.0,3.00554,2022-09-09,Autometro,
VAR52089501AA,12.0,19.88554,2022-09-09,Autometro,
EDE80307,0.0,12.49554,2022-09-09,Autometro,
VAR800722,0.0,4.82554,2022-09-09,Autometro,
ENT20-1001,1.0,53.13554,2022-09-09,Autometro,
MAR21-5223,0.0,39.26554,2022-09-09,Autometro,
VAR4684756AB,0.0,5.08554,2022-09-09,Autometro,
UPRK7400,0.0,4.63554,2022-09-09,Autometro,
UPRK750396,0.0,5.19554,2022-09-09,Autometro,
AYDK7342,4.0,3.69554,2022-09-09,Autometro,
AYDK200161,0.0,1.62554,2022-09-09,Autometro,
ENTK200171,0.0,1.57554,2022-09-09,Autometro,
UPRDS300043,0.0,37.47554,2022-09-09,Autometro,
AYDES3472,0.0,5.68554,2022-09-09,Autometro,
AYDES3473,1.0,5.68554,2022-09-09,Autometro,
VAR52088512,0.0,5.38554,2022-09-09,Autometro,
RDXES80643,0.0,5.28554,2022-09-09,Autometro,
AYDES3474,5.0,5.25554,2022-09-09,Autometro,
AYDES3475,0.0,5.25554,2022-09-09,Autometro,
UPRES80643,1.0,4.68554,2022-09-09,Autometro,
AYDES800403,0.0,4.76554,2022-09-09,Autometro,
RDXES80644,2.0,4.35554,2022-09-09,Autometro,
AYDES3537,1.0,3.17554,2022-09-09,Autometro,
AYDES80646,3.0,4.03554,2022-09-09,Autometro,
AYDEV80645,0.0,3.74554,2022-09-09,Autometro,
PMSK8283,0.0,14.32554,2022-09-09,Autometro,
UPRK6365,0.0,6.95554,2022-09-09,Autometro,
UPREV80804,1.0,3.64554,2022-09-09,Autometro,
VARTK5037L,1.0,170.54554,2022-09-09,Autometro,
DAYB295,0.0,13.11554,2022-09-09,Autometro,
BGATBK465,0.0,45.93554,2022-09-09,Autometro,
DOR14044,0.0,14.55554,2022-09-09,Autometro,
DOR14041,1.0,4.50554,2022-09-09,Autometro,
VAR52104468PAJ,0.0,200.72554,2022-09-09,Autometro,
VARSPBAA34,0.0,10.29554,2022-09-09,Autometro,
VARSP5139B34,4.0,11.83554,2022-09-09,Autometro,
VARSP512725,0.0,7.74554,2022-09-09,Autometro,
VARSP5127B30,6.0,9.84554,2022-09-09,Autometro,
VARSP5127B25,0.0,8.77554,2022-09-09,Autometro,
VARSPM1520,0.0,6.81554,2022-09-09,Autometro,
VARSP512730,0.0,8.12,2022-11-14,Autometro,
AYDK500033,1.0,2.9263,2022-11-23,Autometro,
AYDK500120,3.0,4.5163,2022-11-23,Autometro,
AYDK500352,3.0,4.4463,2022-11-23,Autometro,
STDK6136,0.0,11.0063,2022-11-23,Autometro,
UPRK6292,0.0,8.0463,2022-11-23,Autometro,
OEMK060825,0.0,15.6963,2022-11-23,Autometro,
OEM4593822AB,0.0,61.2963,2022-11-23,Autometro,
ASH5072440AB,0.0,26.9463,2022-11-23,Autometro,
MOP6AN69LXHAA,6.0,8.4163,2022-11-23,Autometro,
OEM82210232,0.0,29.4263,2022-11-23,Autometro,
OEM82210233,0.0,24.1063,2022-11-23,Autometro,
VARCH1513102,0.0,38.8263,2022-11-23,Autometro,
OEM5UY60DX8AA,0.0,55.2163,2022-11-23,Autometro,
VAR55135878AF,0.0,3.5463,2022-11-23,Autometro,
VAR55135879AF,0.0,3.5463,2022-11-23,Autometro,
VAR55135890AF,0.0,3.5463,2022-11-23,Autometro,
VAR55135891AF,0.0,3.5463,2022-11-23,Autometro,
MAR5139836AB,0.0,3.2463,2022-11-23,Autometro,
WAI741645,1.0,58.4963,2022-11-23,Autometro,
VAR53013935AB,0.0,1.3263,2022-11-23,Autometro,
WAI40442,0.0,23.7063,2022-11-23,Autometro,
MAR52128096AB,1.0,18.0963,2022-11-23,Autometro,
VARBH382321,1.0,15.9563,2022-11-23,Autometro,
ENT5011260AA,0.0,40.7563,2022-11-23,Autometro,
VAR68029848AA-B,1.0,22.5363,2022-11-23,Autometro,
OEM4779200AA,0.0,15.1563,2022-11-23,Autometro,
OEM4779201AA,0.0,15.1763,2022-11-23,Autometro,
VAR5118,0.0,16.6463,2022-11-23,Autometro,
VAR5119,2.0,16.0563,2022-11-23,Autometro,
ASH53026C,2.0,15.1063,2022-11-23,Autometro,
NET53044,1.0,23.1163,2022-11-23,Autometro,
STKB538,0.0,10.1263,2022-11-23,Autometro,
ASHD1057,2.0,11.6063,2022-11-23,Autometro,
NETD1120,0.0,12.9363,2022-11-23,Autometro,
VARD1273,1.0,11.6663,2022-11-23,Autometro,
RAWD858,0.0,5.1563,2022-11-23,Autometro,
STKD967,1.0,10.7663,2022-11-23,Autometro,
NEKSMD477,1.0,7.5763,2022-11-23,Autometro,
NEKSMD791,3.0,7.5763,2022-11-23,Autometro,
MOPV1010868AD,1.0,22.5463,2022-11-23,Autometro,
OEM5143737AA,0.0,11.4363,2022-11-23,Autometro,
ENT52088425,0.0,3.2363,2022-11-23,Autometro,
VARK200717,4.0,1.7163,2022-11-23,Autometro,
UPRMS50424,1.0,5.2663,2022-11-23,Autometro,
OEM4641921AD,1.0,140.5563,2022-11-23,Autometro,
AYD52059983AG,0.0,12.4863,2022-11-23,Autometro,
AYDK620666,0.0,6.9463,2022-11-23,Autometro,
AYD5085419AC,6.0,5.4963,2022-11-23,Autometro,
ENT5105270AA,0.0,8.8463,2022-11-23,Autometro,
